Gen	FittestString____	MaxFit	AvgFit	Diversity
4187	To be or noW tosDe	0.8333	0.8325	8.33e-04
4188	To be or noW tosDe	0.8333	0.8325	8.33e-04
4189	To be or noW tovDe	0.8333	0.8322	1.11e-03
4190	To be or noW tovDe	0.8333	0.8331	2.78e-04
4191	To be or noW tovbe	0.8889	0.8331	5.58e-02
4192	To be or noW tovDe	0.8333	0.8322	1.11e-03
4193	To be or noh tovDe	0.8333	0.8328	5.56e-04
4194	To be or noW tosDe	0.8333	0.8325	8.33e-04
4195	To be or noW tosDe	0.8333	0.8331	2.78e-04
4196	To be or noW tosDe	0.8333	0.8328	5.56e-04
4197	To be or noW tovDe	0.8333	0.8331	2.78e-04
4198	To be or noW tovDe	0.8333	0.8331	2.78e-04
4199	To be or noW tovHe	0.8333	0.8325	8.33e-04
4200	To be or noW tosDe	0.8333	0.8331	2.78e-04
4201	To be or noW tovDe	0.8333	0.8328	5.56e-04
4202	To be or noW tovHe	0.8333	0.8331	2.78e-04
4203	To be or noW tosDe	0.8333	0.8331	2.78e-04
4204	To be or noW tovDe	0.8333	0.8328	5.56e-04
4205	To be or noW tovDe	0.8333	0.8328	5.56e-04
4206	To be or noW tosDe	0.8333	0.8331	2.78e-04
4207	To be or noW tovDe	0.8333	0.8328	5.56e-04
4208	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4209	To be or noW tovDe	0.8333	0.8328	5.56e-04
4210	To be or noW tosDe	0.8333	0.8328	5.56e-04
4211	To be or noW tovDe	0.8333	0.8328	5.56e-04
4212	To be or noW tosDe	0.8333	0.8333	-4.22e-15
4213	To be or noW tosDe	0.8333	0.8331	2.78e-04
4214	To be or noW tosDe	0.8333	0.8328	5.56e-04
4215	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4216	To be or noW tovDe	0.8333	0.8331	2.78e-04
4217	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4218	To be or noW tovDe	0.8333	0.8331	2.78e-04
4219	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4220	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4221	To be or noW tosDe	0.8333	0.8331	2.78e-04
4222	To be or noW tovDe	0.8333	0.8325	8.33e-04
4223	To be or noW tovHe	0.8333	0.8328	5.56e-04
4224	To be or noW tosDe	0.8333	0.8331	2.78e-04
4225	To be or noW tovHe	0.8333	0.8331	2.78e-04
4226	To be or noW tovDe	0.8333	0.8331	2.78e-04
4227	To be or noW tovDe	0.8333	0.8331	2.78e-04
4228	To be or noW tovDe	0.8333	0.8328	5.56e-04
4229	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4230	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4231	To be or noW tosDe	0.8333	0.8325	8.33e-04
4232	To be or noW tovHe	0.8333	0.8331	2.78e-04
4233	To be or noW tosDe	0.8333	0.8333	-4.22e-15
4234	To be or noW tosDe	0.8333	0.8331	2.78e-04
4235	To be or noW tovDe	0.8333	0.8328	5.56e-04
4236	To be or noW tovDe	0.8333	0.8328	5.56e-04
4237	To be or noW tosDe	0.8333	0.8331	2.78e-04
4238	To be or noW tosDe	0.8333	0.8331	2.78e-04
4239	To be or noW tosDe	0.8333	0.8325	8.33e-04
4240	To be or noW tosDe	0.8333	0.8331	2.78e-04
4241	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4242	To be or noW tovDe	0.8333	0.8331	2.78e-04
4243	To be or noW tovDe	0.8333	0.8331	2.78e-04
4244	To be or noW tovDe	0.8333	0.8325	8.33e-04
4245	To be or noW tosDe	0.8333	0.8322	1.11e-03
4246	To be or noW tovDe	0.8333	0.8328	5.56e-04
4247	To be or noW tosDe	0.8333	0.8331	2.78e-04
4248	To be or noW tosDe	0.8333	0.8331	2.78e-04
4249	To be or noW tovHe	0.8333	0.8331	2.78e-04
4250	To be or noW tovDe	0.8333	0.8328	5.56e-04
4251	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4252	To be or noW tovDe	0.8333	0.8325	8.33e-04
4253	To be or noW tovDe	0.8333	0.8331	2.78e-04
4254	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4255	To be or noW tosDe	0.8333	0.8331	2.78e-04
4256	To be or noW tovDe	0.8333	0.8325	8.33e-04
4257	To be or noW tovHe	0.8333	0.8328	5.56e-04
4258	To be or noW tovDe	0.8333	0.8322	1.11e-03
4259	To be or noW tosDe	0.8333	0.8331	2.78e-04
4260	To be or noW tovDe	0.8333	0.8325	8.33e-04
4261	To be or noW tosHe	0.8333	0.8331	2.78e-04
4262	To be or noW tosDe	0.8333	0.8331	2.78e-04
4263	To be or noW tovDe	0.8333	0.8322	1.11e-03
4264	To be or noW tosDe	0.8333	0.8333	-4.22e-15
4265	To be or noW tosDe	0.8333	0.8325	8.33e-04
4266	To be or noW tovDe	0.8333	0.8331	2.78e-04
4267	To be or noW tovDe	0.8333	0.8331	2.78e-04
4268	To be or noW tosDe	0.8333	0.8333	-4.22e-15
4269	To be or noW tosDe	0.8333	0.8328	5.56e-04
4270	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4271	To be or noW tovDe	0.8333	0.8331	2.78e-04
4272	To be or noW tovDe	0.8333	0.8328	5.56e-04
4273	To be or noW tosDe	0.8333	0.8328	5.56e-04
4274	To be or noW tovDe	0.8333	0.8328	5.56e-04
4275	To be or noW tosDe	0.8333	0.8333	-4.22e-15
4276	To be or noW tovDe	0.8333	0.8328	5.56e-04
4277	To be or noW tovDe	0.8333	0.8328	5.56e-04
4278	To be or noW tovDe	0.8333	0.8331	2.78e-04
4279	To be or noW tovDe	0.8333	0.8325	8.33e-04
4280	To be or noW tovHe	0.8333	0.8331	2.78e-04
4281	To be or noW tosDe	0.8333	0.8333	-4.22e-15
4282	To be or noW tovHe	0.8333	0.8331	2.78e-04
4283	To be or noW tovDe	0.8333	0.8331	2.78e-04
4284	To be or noW tovDe	0.8333	0.8331	2.78e-04
4285	To be or noW tosDe	0.8333	0.8328	5.56e-04
4286	To be or noW tovDe	0.8333	0.8331	2.78e-04
4287	To be or noW tovDe	0.8333	0.8331	2.78e-04
4288	To be or noW tovHe	0.8333	0.8328	5.56e-04
4289	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4290	To be or noW tosDe	0.8333	0.8322	1.11e-03
4291	To be or noW tovDe	0.8333	0.8331	2.78e-04
4292	To be or noW tosDe	0.8333	0.8328	5.56e-04
4293	To be or noW tovHe	0.8333	0.8331	2.78e-04
4294	To be or noW tovHe	0.8333	0.8331	2.78e-04
4295	To be or noW tosDe	0.8333	0.8331	2.78e-04
4296	To be or noW tovHe	0.8333	0.8328	5.56e-04
4297	To be or noW tovHe	0.8333	0.8328	5.56e-04
4298	To be or noW tovHe	0.8333	0.8331	2.78e-04
4299	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4300	To be or noW tosDe	0.8333	0.8328	5.56e-04
4301	To be or noW tosHe	0.8333	0.8328	5.56e-04
4302	To be or noW tosDe	0.8333	0.8331	2.78e-04
4303	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4304	To be or noW tovHe	0.8333	0.8331	2.78e-04
4305	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4306	To be or noW tovHe	0.8333	0.8331	2.78e-04
4307	To be or noW tovHe	0.8333	0.8331	2.78e-04
4308	To be or noW tovHe	0.8333	0.8331	2.78e-04
4309	To be or noW tovHe	0.8333	0.8328	5.56e-04
4310	To be or noW tovDe	0.8333	0.8317	1.67e-03
4311	To be or noW tovHe	0.8333	0.8331	2.78e-04
4312	To be or noW tovHe	0.8333	0.8322	1.11e-03
4313	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4314	To be or noW tosHe	0.8333	0.8325	8.33e-04
4315	To be or noW tovDe	0.8333	0.8331	2.78e-04
4316	To be or noW tovHe	0.8333	0.8328	5.56e-04
4317	To be or noW tosHe	0.8333	0.8325	8.33e-04
4318	To be or noW tovHe	0.8333	0.8331	2.78e-04
4319	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4320	To be or noW tovHe	0.8333	0.8331	2.78e-04
4321	To be or noW tovHe	0.8333	0.8328	5.56e-04
4322	To be or noW tovHe	0.8333	0.8331	2.78e-04
4323	To be or noW tosHe	0.8333	0.8328	5.56e-04
4324	To be or noW tovDe	0.8333	0.8331	2.78e-04
4325	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4326	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4327	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4328	To be or noW tovHe	0.8333	0.8331	2.78e-04
4329	To be or noW tovHe	0.8333	0.8325	8.33e-04
4330	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4331	To be or noW tovHe	0.8333	0.8331	2.78e-04
4332	To be or noW tovHe	0.8333	0.8331	2.78e-04
4333	To be or noW tovHe	0.8333	0.8319	1.39e-03
4334	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4335	To be or noW tovHe	0.8333	0.8325	8.33e-04
4336	To be or noW tovHe	0.8333	0.8322	1.11e-03
4337	To be or noW tovHe	0.8333	0.8322	1.11e-03
4338	To be or noW tovHe	0.8333	0.8331	2.78e-04
4339	To be or noW tovHe	0.8333	0.8328	5.56e-04
4340	To be or noW tovHe	0.8333	0.8325	8.33e-04
4341	To be or noW tovHe	0.8333	0.8331	2.78e-04
4342	To be or noW tovHe	0.8333	0.8328	5.56e-04
4343	To be or noW tovDe	0.8333	0.8325	8.33e-04
4344	To be or noW tosHe	0.8333	0.8328	5.56e-04
4345	To be or noW tosHe	0.8333	0.8331	2.78e-04
4346	To be or noW tovHe	0.8333	0.8331	2.78e-04
4347	To be or noW tovHe	0.8333	0.8331	2.78e-04
4348	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4349	To be or noW tovHe	0.8333	0.8322	1.11e-03
4350	To be or noW tosHe	0.8333	0.8331	2.78e-04
4351	To be or noW tosHe	0.8333	0.8328	5.56e-04
4352	To be or noW tovDe	0.8333	0.8331	2.78e-04
4353	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4354	To be or noW tovHe	0.8333	0.8328	5.56e-04
4355	To be or noW tovHe	0.8333	0.8325	8.33e-04
4356	To be or noW tosDe	0.8333	0.8333	-4.22e-15
4357	To be or noW tosHe	0.8333	0.8328	5.56e-04
4358	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4359	To be or noW tosDe	0.8333	0.8328	5.56e-04
4360	To be or noW tovDe	0.8333	0.8325	8.33e-04
4361	To be or noW tosHe	0.8333	0.8325	8.33e-04
4362	To be or noW tosDe	0.8333	0.8322	1.11e-03
4363	To be or noW tovHe	0.8333	0.8325	8.33e-04
4364	To be or noW tosDe	0.8333	0.8328	5.56e-04
4365	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4366	To be or noW tovHe	0.8333	0.8331	2.78e-04
4367	To be or noW tosDe	0.8333	0.8331	2.78e-04
4368	To be or noW tovHe	0.8333	0.8325	8.33e-04
4369	To be or noW tovDe	0.8333	0.8331	2.78e-04
4370	To be or noW tovHe	0.8333	0.8331	2.78e-04
4371	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4372	To be or noW tosHe	0.8333	0.8331	2.78e-04
4373	To be or noW tovHe	0.8333	0.8331	2.78e-04
4374	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4375	To be or noW tosHe	0.8333	0.8328	5.56e-04
4376	To be or noW tosDe	0.8333	0.8328	5.56e-04
4377	To be or noW tovHe	0.8333	0.8331	2.78e-04
4378	To be or noW tovDe	0.8333	0.8325	8.33e-04
4379	To be or noW tosDe	0.8333	0.8331	2.78e-04
4380	To be or noW tovHe	0.8333	0.8328	5.56e-04
4381	To be or noW tovHe	0.8333	0.8325	8.33e-04
4382	To be or noW tosHe	0.8333	0.8331	2.78e-04
4383	To be or noW tovHe	0.8333	0.8328	5.56e-04
4384	To be or noW tovHe	0.8333	0.8331	2.78e-04
4385	To be or noW tovDe	0.8333	0.8328	5.56e-04
4386	To be or noW tovHe	0.8333	0.8331	2.78e-04
4387	To be or noW tosHe	0.8333	0.8328	5.56e-04
4388	To be or noW tovDe	0.8333	0.8328	5.56e-04
4389	To be or noW tovHe	0.8333	0.8325	8.33e-04
4390	To be or noW tovHe	0.8333	0.8325	8.33e-04
4391	To be or noW tovDe	0.8333	0.8331	2.78e-04
4392	To be or noW tovDe	0.8333	0.8322	1.11e-03
4393	To be or noW tovDe	0.8333	0.8325	8.33e-04
4394	To be or noW tovHe	0.8333	0.8328	5.56e-04
4395	To be or noW tovDe	0.8333	0.8328	5.56e-04
4396	To be or noW tovDe	0.8333	0.8328	5.56e-04
4397	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4398	To be or noW tovDe	0.8333	0.8331	2.78e-04
4399	To be or noW tovDe	0.8333	0.8322	1.11e-03
4400	To be or noW tovHe	0.8333	0.8331	2.78e-04
4401	To be or noW tovDe	0.8333	0.8317	1.67e-03
4402	To be or noW tovDe	0.8333	0.8331	2.78e-04
4403	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4404	To be or noW tovDe	0.8333	0.8331	2.78e-04
4405	To be or noW tovHe	0.8333	0.8331	2.78e-04
4406	To be or noW tovHe	0.8333	0.8328	5.56e-04
4407	To be or noW tovDe	0.8333	0.8328	5.56e-04
4408	To be or noW tovDe	0.8333	0.8319	1.39e-03
4409	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4410	To be or noW tovDe	0.8333	0.8328	5.56e-04
4411	To be or noW tovDe	0.8333	0.8328	5.56e-04
4412	To be or noW totDe	0.8333	0.8328	5.56e-04
4413	To be or noW tovDe	0.8333	0.8325	8.33e-04
4414	To be or noW tovDe	0.8333	0.8325	8.33e-04
4415	To be or noW tovDe	0.8333	0.8331	2.78e-04
4416	To be or noW tovDe	0.8333	0.8328	5.56e-04
4417	To be or noW tovDe	0.8333	0.8325	8.33e-04
4418	To be or noW tovHe	0.8333	0.8328	5.56e-04
4419	To be or noW tovDe	0.8333	0.8331	2.78e-04
4420	To be or noW tovHe	0.8333	0.8325	8.33e-04
4421	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4422	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4423	To be or noW tovDe	0.8333	0.8331	2.78e-04
4424	To be or noW tovHe	0.8333	0.8331	2.78e-04
4425	To be or noW tovDe	0.8333	0.8331	2.78e-04
4426	To be or noW tovHe	0.8333	0.8331	2.78e-04
4427	To be or noW tovDe	0.8333	0.8328	5.56e-04
4428	To be or noW tovHe	0.8333	0.8331	2.78e-04
4429	To be or noW tosfe	0.8333	0.8328	5.56e-04
4430	To be or noW tovDe	0.8333	0.8328	5.56e-04
4431	To be or noW tosfe	0.8333	0.8333	-4.22e-15
4432	To be or noW tovDe	0.8333	0.8328	5.56e-04
4433	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4434	To be or noW tovDe	0.8333	0.8328	5.56e-04
4435	To be or noW tovDe	0.8333	0.8325	8.33e-04
4436	To be or noW tovfe	0.8333	0.8333	-4.22e-15
4437	To be or noW tosDe	0.8333	0.8331	2.78e-04
4438	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4439	To be or noW tosfe	0.8333	0.8333	-4.22e-15
4440	To be or noW tovDe	0.8333	0.8331	2.78e-04
4441	To be or noW tosfe	0.8333	0.8333	-4.22e-15
4442	To be or noW tovfe	0.8333	0.8331	2.78e-04
4443	To be or noW tovDe	0.8333	0.8331	2.78e-04
4444	To be or noW tovDe	0.8333	0.8328	5.56e-04
4445	To be or noW tovHe	0.8333	0.8331	2.78e-04
4446	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4447	To be or noW tovDe	0.8333	0.8325	8.33e-04
4448	To be or noW tovDe	0.8333	0.8325	8.33e-04
4449	To be or noW tovDe	0.8333	0.8331	2.78e-04
4450	To be or noW tovDe	0.8333	0.8331	2.78e-04
4451	To be or noW tovDe	0.8333	0.8328	5.56e-04
4452	To be or noW tovHe	0.8333	0.8322	1.11e-03
4453	To be or noW tovDe	0.8333	0.8325	8.33e-04
4454	To be or noW tovDe	0.8333	0.8331	2.78e-04
4455	To be or noW tovZe	0.8333	0.8325	8.33e-04
4456	To be or noW tovDe	0.8333	0.8325	8.33e-04
4457	To be or noW tovDe	0.8333	0.8325	8.33e-04
4458	To be or noW tovDe	0.8333	0.8328	5.56e-04
4459	To be or noW tovDe	0.8333	0.8331	2.78e-04
4460	To be or noW tovZe	0.8333	0.8328	5.56e-04
4461	To be or noU tovDe	0.8333	0.8328	5.56e-04
4462	To be or noW tovDe	0.8333	0.8331	2.78e-04
4463	To be or noW tovDe	0.8333	0.8319	1.39e-03
4464	To be or noW tovDe	0.8333	0.8331	2.78e-04
4465	To be or noU tovDe	0.8333	0.8333	-4.22e-15
4466	To be or noU tovDe	0.8333	0.8331	2.78e-04
4467	To be or noW tovDe	0.8333	0.8331	2.78e-04
4468	To be or noU tovDe	0.8333	0.8322	1.11e-03
4469	To be or noW tovDe	0.8333	0.8331	2.78e-04
4470	To be or noW tovDe	0.8333	0.8319	1.39e-03
4471	To be or noW tovDe	0.8333	0.8331	2.78e-04
4472	To be or noU tovDe	0.8333	0.8328	5.56e-04
4473	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4474	To be or noW tovDe	0.8333	0.8328	5.56e-04
4475	To be or noW tovDe	0.8333	0.8331	2.78e-04
4476	To be or noW tovDe	0.8333	0.8331	2.78e-04
4477	To be or noW tovDe	0.8333	0.8319	1.39e-03
4478	To be or noW tovDe	0.8333	0.8331	2.78e-04
4479	To be or noW tovHe	0.8333	0.8328	5.56e-04
4480	To be or noW tovDe	0.8333	0.8331	2.78e-04
4481	To be or noU tovDe	0.8333	0.8331	2.78e-04
4482	To be or noU tovDe	0.8333	0.8328	5.56e-04
4483	To be or noU tovHe	0.8333	0.8322	1.11e-03
4484	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4485	To be or noU tovDe	0.8333	0.8328	5.56e-04
4486	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4487	To be or noU tovDe	0.8333	0.8333	-4.22e-15
4488	To be or noW tovZe	0.8333	0.8333	-4.22e-15
4489	To be or noW tovZe	0.8333	0.8325	8.33e-04
4490	To be or noW tovZe	0.8333	0.8331	2.78e-04
4491	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4492	To be or noW tovDe	0.8333	0.8328	5.56e-04
4493	To be or noW tovDe	0.8333	0.8331	2.78e-04
4494	To be or noW tovDe	0.8333	0.8331	2.78e-04
4495	To be or noW tovDe	0.8333	0.8331	2.78e-04
4496	To be or noW tovDe	0.8333	0.8331	2.78e-04
4497	To be or noW tovDe	0.8333	0.8331	2.78e-04
4498	To be or noU tovDe	0.8333	0.8328	5.56e-04
4499	To be or noW tovae	0.8333	0.8325	8.33e-04
4500	To be or noW tovDe	0.8333	0.8331	2.78e-04
4501	To be or noW tovDe	0.8333	0.8331	2.78e-04
4502	To be or noW tovHe	0.8333	0.8331	2.78e-04
4503	To be or noW tovZe	0.8333	0.8331	2.78e-04
4504	To be or noW tovZe	0.8333	0.8333	-4.22e-15
4505	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4506	To be or noU tovZe	0.8333	0.8333	-4.22e-15
4507	To be or noW tovDe	0.8333	0.8325	8.33e-04
4508	To be or noW tovDe	0.8333	0.8328	5.56e-04
4509	To be or noU tovHe	0.8333	0.8331	2.78e-04
4510	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4511	To be or noU tovDe	0.8333	0.8331	2.78e-04
4512	To be or noW tovDe	0.8333	0.8331	2.78e-04
4513	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4514	To be or noU tovDe	0.8333	0.8331	2.78e-04
4515	To be or noW tovDe	0.8333	0.8325	8.33e-04
4516	To be or noW tovDe	0.8333	0.8328	5.56e-04
4517	To be or noU tovDe	0.8333	0.8331	2.78e-04
4518	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4519	To be or noW tovHe	0.8333	0.8331	2.78e-04
4520	To be or noW tovAe	0.8333	0.8333	-4.22e-15
4521	To be or noW tovDe	0.8333	0.8328	5.56e-04
4522	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4523	To be or noW tovHe	0.8333	0.8325	8.33e-04
4524	To be or noW tovDe	0.8333	0.8331	2.78e-04
4525	To be or noW tovDe	0.8333	0.8325	8.33e-04
4526	To be or noW tovHe	0.8333	0.8333	-4.22e-15
4527	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4528	To be or noW tovHe	0.8333	0.8325	8.33e-04
4529	To be or noW tovDe	0.8333	0.8328	5.56e-04
4530	To be or noW tovHe	0.8333	0.8325	8.33e-04
4531	To be or noW tovDe	0.8333	0.8328	5.56e-04
4532	To be or noW tovHe	0.8333	0.8331	2.78e-04
4533	To be or noW tovZe	0.8333	0.8319	1.39e-03
4534	To be or noW tovDe	0.8333	0.8325	8.33e-04
4535	To be or noU tovDe	0.8333	0.8325	8.33e-04
4536	To be or noW tovZe	0.8333	0.8328	5.56e-04
4537	To be or noU tovZe	0.8333	0.8331	2.78e-04
4538	To be or noW tovDe	0.8333	0.8331	2.78e-04
4539	To be or noW tovDe	0.8333	0.8322	1.11e-03
4540	To be or noW tovZe	0.8333	0.8325	8.33e-04
4541	To be or noW tovDe	0.8333	0.8331	2.78e-04
4542	To be or noW tovDe	0.8333	0.8328	5.56e-04
4543	To be or noW tovDe	0.8333	0.8328	5.56e-04
4544	To be or noW tovZe	0.8333	0.8333	-4.22e-15
4545	To be or noW tovDe	0.8333	0.8328	5.56e-04
4546	To be or noW tovDe	0.8333	0.8328	5.56e-04
4547	To be or noW tovDe	0.8333	0.8328	5.56e-04
4548	To be or noW tovZe	0.8333	0.8328	5.56e-04
4549	To be or noW tovDe	0.8333	0.8331	2.78e-04
4550	To be or noW tovDe	0.8333	0.8331	2.78e-04
4551	To be or noW tovZe	0.8333	0.8331	2.78e-04
4552	To be or noW tovDe	0.8333	0.8331	2.78e-04
4553	To be or noW tovDe	0.8333	0.8322	1.11e-03
4554	To be or noW tovDe	0.8333	0.8331	2.78e-04
4555	To be or noW tovDe	0.8333	0.8331	2.78e-04
4556	To be or noW tovDe	0.8333	0.8331	2.78e-04
4557	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4558	To be or noU tovZe	0.8333	0.8328	5.56e-04
4559	To be or noW tovZe	0.8333	0.8331	2.78e-04
4560	To be or noW tovDe	0.8333	0.8325	8.33e-04
4561	To be or noW tovDe	0.8333	0.8328	5.56e-04
4562	To be or noU tovDe	0.8333	0.8333	-4.22e-15
4563	To be or noW tovDe	0.8333	0.8328	5.56e-04
4564	To be or noW tovDe	0.8333	0.8325	8.33e-04
4565	To be or noW tovZe	0.8333	0.8333	-4.22e-15
4566	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4567	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4568	To be or noW tovDe	0.8333	0.8325	8.33e-04
4569	To be or noW tovDe	0.8333	0.8328	5.56e-04
4570	To be or noW tovZe	0.8333	0.8328	5.56e-04
4571	To be or noW tovZe	0.8333	0.8328	5.56e-04
4572	To be or noW tovDe	0.8333	0.8331	2.78e-04
4573	To be or noW tovZe	0.8333	0.8331	2.78e-04
4574	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4575	To be or noW tovZe	0.8333	0.8331	2.78e-04
4576	To be or noW tovDe	0.8333	0.8328	5.56e-04
4577	To be or noW tovDe	0.8333	0.8328	5.56e-04
4578	To be or noW tovDe	0.8333	0.8328	5.56e-04
4579	To be or noW tovDe	0.8333	0.8331	2.78e-04
4580	To be or noW tovDe	0.8333	0.8328	5.56e-04
4581	To be or noU tovZe	0.8333	0.8328	5.56e-04
4582	To be or noW tovDe	0.8333	0.8331	2.78e-04
4583	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4584	To be or noW tovZe	0.8333	0.8333	-4.22e-15
4585	To be or noW tovZe	0.8333	0.8333	-4.22e-15
4586	To be or noU tovZe	0.8333	0.8328	5.56e-04
4587	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4588	To be or noW topZe	0.8333	0.8331	2.78e-04
4589	To be or noW tovDe	0.8333	0.8322	1.11e-03
4590	To be or noW tovZe	0.8333	0.8325	8.33e-04
4591	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4592	To be or noW tovDe	0.8333	0.8328	5.56e-04
4593	To be or noW tovZe	0.8333	0.8328	5.56e-04
4594	To be or noW topDe	0.8333	0.8331	2.78e-04
4595	To be or noW topZe	0.8333	0.8325	8.33e-04
4596	To be or noW tovZe	0.8333	0.8322	1.11e-03
4597	To be or noW topDe	0.8333	0.8325	8.33e-04
4598	To be or noW topDe	0.8333	0.8319	1.39e-03
4599	To be or noW tovZe	0.8333	0.8328	5.56e-04
4600	To be or noW tovDe	0.8333	0.8331	2.78e-04
4601	To be or noW tovZe	0.8333	0.8331	2.78e-04
4602	To be or noW tovZe	0.8333	0.8325	8.33e-04
4603	To be or noW tovDe	0.8333	0.8325	8.33e-04
4604	To be or noW tovZe	0.8333	0.8331	2.78e-04
4605	To be or noW tovZe	0.8333	0.8328	5.56e-04
4606	To be or noW tovDe	0.8333	0.8328	5.56e-04
4607	To be or noW tovbe	0.8889	0.8336	5.53e-02
4608	To be or noW tovbe	0.8889	0.8339	5.50e-02
4609	To be or noW tovbe	0.8889	0.8328	5.61e-02
4610	To be or noW tovbe	0.8889	0.8333	5.56e-02
4611	To be or noW tovbe	0.8889	0.8331	5.58e-02
4612	To be or noW tovbe	0.8889	0.8331	5.58e-02
4613	To be or noW tovbe	0.8889	0.8333	5.56e-02
4614	To be or noW tovbe	0.8889	0.8331	5.58e-02
4615	To be or noU tovDe	0.8333	0.8331	2.78e-04
4616	To be or noU topDe	0.8333	0.8328	5.56e-04
4617	To be or noW tovDe	0.8333	0.8328	5.56e-04
4618	To be or noW tovZe	0.8333	0.8328	5.56e-04
4619	To be or noW tovZe	0.8333	0.8331	2.78e-04
4620	To be or noW tovDe	0.8333	0.8328	5.56e-04
4621	To be or noW tovZe	0.8333	0.8333	-4.22e-15
4622	To be or noW topDe	0.8333	0.8331	2.78e-04
4623	To be or noW topDe	0.8333	0.8331	2.78e-04
4624	To be or noW tovDe	0.8333	0.8328	5.56e-04
4625	To be or noW tovDe	0.8333	0.8331	2.78e-04
4626	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4627	To be or noW tovDe	0.8333	0.8328	5.56e-04
4628	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4629	To be or noW tovZe	0.8333	0.8331	2.78e-04
4630	To be or noW tovZe	0.8333	0.8322	1.11e-03
4631	To be or noW tovDe	0.8333	0.8325	8.33e-04
4632	To be or noU tovZe	0.8333	0.8331	2.78e-04
4633	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4634	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4635	To be or noW tovDe	0.8333	0.8328	5.56e-04
4636	To be or noW tovDe	0.8333	0.8331	2.78e-04
4637	To be or noW tovZe	0.8333	0.8328	5.56e-04
4638	To be or noW tovZe	0.8333	0.8328	5.56e-04
4639	To be or noW tovZe	0.8333	0.8331	2.78e-04
4640	To be or noW tovDe	0.8333	0.8331	2.78e-04
4641	To be or noW tovDe	0.8333	0.8331	2.78e-04
4642	To be or noU tovDe	0.8333	0.8331	2.78e-04
4643	To be or noW tovZe	0.8333	0.8333	-4.22e-15
4644	To be or noW tovZe	0.8333	0.8331	2.78e-04
4645	To be or noW tovZe	0.8333	0.8322	1.11e-03
4646	To be or noW tovDe	0.8333	0.8333	-4.22e-15
4647	To be or noW tovZe	0.8333	0.8328	5.56e-04
4648	To be or noW tovDe	0.8333	0.8331	2.78e-04
4649	To be or noW tovoe	0.8333	0.8322	1.11e-03
